stage,epoch,epochs,step,iters,global_step,loss,logits_loss,aux_loss,lr,source_log
sft,1,2,26900,56608,26900,1.4361,1.4361,0.0,8.8e-06,experiments/logs/full_sft_mini.log
sft,1,2,26950,56608,26950,1.7447,1.7447,0.0,8.8e-06,experiments/logs/full_sft_mini.log
sft,1,2,27000,56608,27000,1.5841,1.5841,0.0,8.8e-06,experiments/logs/full_sft_mini.log
sft,1,2,27050,56608,27050,1.8458,1.8458,0.0,8.79e-06,experiments/logs/full_sft_mini.log
sft,1,2,27100,56608,27100,1.8892,1.8892,0.0,8.79e-06,experiments/logs/full_sft_mini.log
sft,1,2,27150,56608,27150,1.4667,1.4667,0.0,8.78e-06,experiments/logs/full_sft_mini.log
sft,1,2,27200,56608,27200,1.8066,1.8066,0.0,8.78e-06,experiments/logs/full_sft_mini.log
sft,1,2,27250,56608,27250,1.4278,1.4278,0.0,8.77e-06,experiments/logs/full_sft_mini.log
sft,1,2,27300,56608,27300,1.3951,1.3951,0.0,8.77e-06,experiments/logs/full_sft_mini.log
sft,1,2,27350,56608,27350,1.4273,1.4273,0.0,8.77e-06,experiments/logs/full_sft_mini.log
sft,1,2,27400,56608,27400,1.6529,1.6529,0.0,8.76e-06,experiments/logs/full_sft_mini.log
sft,1,2,27450,56608,27450,1.5201,1.5201,0.0,8.76e-06,experiments/logs/full_sft_mini.log
sft,1,2,27500,56608,27500,1.8014,1.8014,0.0,8.75e-06,experiments/logs/full_sft_mini.log
sft,1,2,27550,56608,27550,1.5306,1.5306,0.0,8.75e-06,experiments/logs/full_sft_mini.log
sft,1,2,27600,56608,27600,1.6366,1.6366,0.0,8.74e-06,experiments/logs/full_sft_mini.log
sft,1,2,27650,56608,27650,1.4337,1.4337,0.0,8.74e-06,experiments/logs/full_sft_mini.log
sft,1,2,27700,56608,27700,1.3986,1.3986,0.0,8.73e-06,experiments/logs/full_sft_mini.log
sft,1,2,27750,56608,27750,1.7732,1.7732,0.0,8.73e-06,experiments/logs/full_sft_mini.log
sft,1,2,27800,56608,27800,1.5193,1.5193,0.0,8.73e-06,experiments/logs/full_sft_mini.log
sft,1,2,27850,56608,27850,1.242,1.242,0.0,8.72e-06,experiments/logs/full_sft_mini.log
sft,1,2,27900,56608,27900,2.0026,2.0026,0.0,8.72e-06,experiments/logs/full_sft_mini.log
sft,1,2,27950,56608,27950,1.6814,1.6814,0.0,8.71e-06,experiments/logs/full_sft_mini.log
sft,1,2,28000,56608,28000,1.6767,1.6767,0.0,8.71e-06,experiments/logs/full_sft_mini.log
sft,1,2,28050,56608,28050,1.7543,1.7543,0.0,8.7e-06,experiments/logs/full_sft_mini.log
sft,1,2,28100,56608,28100,1.1779,1.1779,0.0,8.7e-06,experiments/logs/full_sft_mini.log
sft,1,2,28150,56608,28150,1.5226,1.5226,0.0,8.7e-06,experiments/logs/full_sft_mini.log
sft,1,2,28200,56608,28200,1.5978,1.5978,0.0,8.69e-06,experiments/logs/full_sft_mini.log
sft,1,2,28250,56608,28250,1.5985,1.5985,0.0,8.69e-06,experiments/logs/full_sft_mini.log
sft,1,2,28300,56608,28300,1.9839,1.9839,0.0,8.68e-06,experiments/logs/full_sft_mini.log
sft,1,2,28350,56608,28350,1.2389,1.2389,0.0,8.68e-06,experiments/logs/full_sft_mini.log
sft,1,2,28400,56608,28400,1.4094,1.4094,0.0,8.67e-06,experiments/logs/full_sft_mini.log
sft,1,2,28450,56608,28450,1.4126,1.4126,0.0,8.67e-06,experiments/logs/full_sft_mini.log
sft,1,2,28500,56608,28500,1.5178,1.5178,0.0,8.66e-06,experiments/logs/full_sft_mini.log
sft,1,2,28550,56608,28550,1.8584,1.8584,0.0,8.66e-06,experiments/logs/full_sft_mini.log
sft,1,2,28600,56608,28600,1.2835,1.2835,0.0,8.66e-06,experiments/logs/full_sft_mini.log
sft,1,2,28650,56608,28650,2.052,2.052,0.0,8.65e-06,experiments/logs/full_sft_mini.log
sft,1,2,28700,56608,28700,1.5276,1.5276,0.0,8.65e-06,experiments/logs/full_sft_mini.log
sft,1,2,28750,56608,28750,1.414,1.414,0.0,8.64e-06,experiments/logs/full_sft_mini.log
sft,1,2,28800,56608,28800,1.55,1.55,0.0,8.64e-06,experiments/logs/full_sft_mini.log
sft,1,2,28850,56608,28850,1.7391,1.7391,0.0,8.63e-06,experiments/logs/full_sft_mini.log
sft,1,2,28900,56608,28900,1.5865,1.5865,0.0,8.63e-06,experiments/logs/full_sft_mini.log
sft,1,2,28950,56608,28950,1.7878,1.7878,0.0,8.62e-06,experiments/logs/full_sft_mini.log
sft,1,2,29000,56608,29000,1.7101,1.7101,0.0,8.62e-06,experiments/logs/full_sft_mini.log
sft,1,2,29050,56608,29050,1.4015,1.4015,0.0,8.62e-06,experiments/logs/full_sft_mini.log
sft,1,2,29100,56608,29100,1.2453,1.2453,0.0,8.61e-06,experiments/logs/full_sft_mini.log
sft,1,2,29150,56608,29150,1.5962,1.5962,0.0,8.61e-06,experiments/logs/full_sft_mini.log
sft,1,2,29200,56608,29200,1.8831,1.8831,0.0,8.6e-06,experiments/logs/full_sft_mini.log
sft,1,2,29250,56608,29250,1.5082,1.5082,0.0,8.6e-06,experiments/logs/full_sft_mini.log
sft,1,2,29300,56608,29300,1.3328,1.3328,0.0,8.59e-06,experiments/logs/full_sft_mini.log
sft,1,2,29350,56608,29350,1.3858,1.3858,0.0,8.59e-06,experiments/logs/full_sft_mini.log
sft,1,2,29400,56608,29400,1.9805,1.9805,0.0,8.58e-06,experiments/logs/full_sft_mini.log
sft,1,2,29450,56608,29450,1.5122,1.5122,0.0,8.58e-06,experiments/logs/full_sft_mini.log
sft,1,2,29500,56608,29500,1.538,1.538,0.0,8.57e-06,experiments/logs/full_sft_mini.log
sft,1,2,29550,56608,29550,1.4672,1.4672,0.0,8.57e-06,experiments/logs/full_sft_mini.log
sft,1,2,29600,56608,29600,1.5283,1.5283,0.0,8.57e-06,experiments/logs/full_sft_mini.log
sft,1,2,29650,56608,29650,1.325,1.325,0.0,8.56e-06,experiments/logs/full_sft_mini.log
sft,1,2,29700,56608,29700,1.819,1.819,0.0,8.56e-06,experiments/logs/full_sft_mini.log
sft,1,2,29750,56608,29750,1.344,1.344,0.0,8.55e-06,experiments/logs/full_sft_mini.log
sft,1,2,29800,56608,29800,1.9382,1.9382,0.0,8.55e-06,experiments/logs/full_sft_mini.log
sft,1,2,29850,56608,29850,1.6398,1.6398,0.0,8.54e-06,experiments/logs/full_sft_mini.log
sft,1,2,29900,56608,29900,1.7184,1.7184,0.0,8.54e-06,experiments/logs/full_sft_mini.log
sft,1,2,29950,56608,29950,1.6836,1.6836,0.0,8.53e-06,experiments/logs/full_sft_mini.log
sft,1,2,30000,56608,30000,1.4252,1.4252,0.0,8.53e-06,experiments/logs/full_sft_mini.log
sft,1,2,30050,56608,30050,1.4983,1.4983,0.0,8.52e-06,experiments/logs/full_sft_mini.log
sft,1,2,30100,56608,30100,1.7631,1.7631,0.0,8.52e-06,experiments/logs/full_sft_mini.log
sft,1,2,30150,56608,30150,1.8226,1.8226,0.0,8.51e-06,experiments/logs/full_sft_mini.log
sft,1,2,30200,56608,30200,1.8599,1.8599,0.0,8.51e-06,experiments/logs/full_sft_mini.log
sft,1,2,30250,56608,30250,1.4796,1.4796,0.0,8.51e-06,experiments/logs/full_sft_mini.log
sft,1,2,30300,56608,30300,1.4932,1.4932,0.0,8.5e-06,experiments/logs/full_sft_mini.log
sft,1,2,30350,56608,30350,1.2513,1.2513,0.0,8.5e-06,experiments/logs/full_sft_mini.log
sft,1,2,30400,56608,30400,1.5884,1.5884,0.0,8.49e-06,experiments/logs/full_sft_mini.log
sft,1,2,30450,56608,30450,1.5939,1.5939,0.0,8.49e-06,experiments/logs/full_sft_mini.log
sft,1,2,30500,56608,30500,1.4483,1.4483,0.0,8.48e-06,experiments/logs/full_sft_mini.log
sft,1,2,30550,56608,30550,1.5125,1.5125,0.0,8.48e-06,experiments/logs/full_sft_mini.log
sft,1,2,30600,56608,30600,1.399,1.399,0.0,8.47e-06,experiments/logs/full_sft_mini.log
sft,1,2,30650,56608,30650,1.4974,1.4974,0.0,8.47e-06,experiments/logs/full_sft_mini.log
sft,1,2,30700,56608,30700,1.7209,1.7209,0.0,8.46e-06,experiments/logs/full_sft_mini.log
sft,1,2,30750,56608,30750,1.0518,1.0518,0.0,8.46e-06,experiments/logs/full_sft_mini.log
sft,1,2,30800,56608,30800,1.8226,1.8226,0.0,8.45e-06,experiments/logs/full_sft_mini.log
sft,1,2,30850,56608,30850,1.9027,1.9027,0.0,8.45e-06,experiments/logs/full_sft_mini.log
sft,1,2,30900,56608,30900,1.3709,1.3709,0.0,8.44e-06,experiments/logs/full_sft_mini.log
sft,1,2,30950,56608,30950,2.1558,2.1558,0.0,8.44e-06,experiments/logs/full_sft_mini.log
sft,1,2,31000,56608,31000,1.8147,1.8147,0.0,8.44e-06,experiments/logs/full_sft_mini.log
sft,1,2,31050,56608,31050,1.5438,1.5438,0.0,8.43e-06,experiments/logs/full_sft_mini.log
sft,1,2,31100,56608,31100,1.6756,1.6756,0.0,8.43e-06,experiments/logs/full_sft_mini.log
sft,1,2,31150,56608,31150,1.852,1.852,0.0,8.42e-06,experiments/logs/full_sft_mini.log
sft,1,2,31200,56608,31200,1.1496,1.1496,0.0,8.42e-06,experiments/logs/full_sft_mini.log
sft,1,2,31250,56608,31250,1.5891,1.5891,0.0,8.41e-06,experiments/logs/full_sft_mini.log
sft,1,2,31300,56608,31300,1.7299,1.7299,0.0,8.41e-06,experiments/logs/full_sft_mini.log
sft,1,2,31350,56608,31350,1.8927,1.8927,0.0,8.4e-06,experiments/logs/full_sft_mini.log
sft,1,2,31400,56608,31400,1.8087,1.8087,0.0,8.4e-06,experiments/logs/full_sft_mini.log
sft,1,2,31450,56608,31450,1.6847,1.6847,0.0,8.39e-06,experiments/logs/full_sft_mini.log
sft,1,2,31500,56608,31500,1.5636,1.5636,0.0,8.39e-06,experiments/logs/full_sft_mini.log
sft,1,2,31550,56608,31550,1.5691,1.5691,0.0,8.38e-06,experiments/logs/full_sft_mini.log
sft,1,2,31600,56608,31600,1.6734,1.6734,0.0,8.38e-06,experiments/logs/full_sft_mini.log
sft,1,2,31650,56608,31650,1.7632,1.7632,0.0,8.37e-06,experiments/logs/full_sft_mini.log
sft,1,2,31700,56608,31700,1.8265,1.8265,0.0,8.37e-06,experiments/logs/full_sft_mini.log
sft,1,2,31750,56608,31750,1.399,1.399,0.0,8.36e-06,experiments/logs/full_sft_mini.log
sft,1,2,31800,56608,31800,1.7318,1.7318,0.0,8.36e-06,experiments/logs/full_sft_mini.log
sft,1,2,31850,56608,31850,1.4768,1.4768,0.0,8.35e-06,experiments/logs/full_sft_mini.log
sft,1,2,31900,56608,31900,1.888,1.888,0.0,8.35e-06,experiments/logs/full_sft_mini.log
sft,1,2,31950,56608,31950,1.5185,1.5185,0.0,8.34e-06,experiments/logs/full_sft_mini.log
sft,1,2,32000,56608,32000,1.3587,1.3587,0.0,8.34e-06,experiments/logs/full_sft_mini.log
sft,1,2,32050,56608,32050,1.7208,1.7208,0.0,8.33e-06,experiments/logs/full_sft_mini.log
sft,1,2,32100,56608,32100,1.4824,1.4824,0.0,8.33e-06,experiments/logs/full_sft_mini.log
sft,1,2,32150,56608,32150,1.5889,1.5889,0.0,8.32e-06,experiments/logs/full_sft_mini.log
sft,1,2,32200,56608,32200,0.9549,0.9549,0.0,8.32e-06,experiments/logs/full_sft_mini.log
sft,1,2,32250,56608,32250,1.5614,1.5614,0.0,8.32e-06,experiments/logs/full_sft_mini.log
sft,1,2,32300,56608,32300,2.0411,2.0411,0.0,8.31e-06,experiments/logs/full_sft_mini.log
sft,1,2,32350,56608,32350,1.3288,1.3288,0.0,8.31e-06,experiments/logs/full_sft_mini.log
sft,1,2,32400,56608,32400,1.4022,1.4022,0.0,8.3e-06,experiments/logs/full_sft_mini.log
sft,1,2,32450,56608,32450,1.4753,1.4753,0.0,8.3e-06,experiments/logs/full_sft_mini.log
sft,1,2,32500,56608,32500,1.7157,1.7157,0.0,8.29e-06,experiments/logs/full_sft_mini.log
sft,1,2,32550,56608,32550,1.9266,1.9266,0.0,8.29e-06,experiments/logs/full_sft_mini.log
sft,1,2,32600,56608,32600,1.8261,1.8261,0.0,8.28e-06,experiments/logs/full_sft_mini.log
sft,1,2,32650,56608,32650,1.8359,1.8359,0.0,8.28e-06,experiments/logs/full_sft_mini.log
sft,1,2,32700,56608,32700,1.5678,1.5678,0.0,8.27e-06,experiments/logs/full_sft_mini.log
sft,1,2,32750,56608,32750,1.5805,1.5805,0.0,8.27e-06,experiments/logs/full_sft_mini.log
sft,1,2,32800,56608,32800,2.3175,2.3175,0.0,8.26e-06,experiments/logs/full_sft_mini.log
sft,1,2,32850,56608,32850,1.4124,1.4124,0.0,8.26e-06,experiments/logs/full_sft_mini.log
sft,1,2,32900,56608,32900,1.9971,1.9971,0.0,8.25e-06,experiments/logs/full_sft_mini.log
sft,1,2,32950,56608,32950,1.8095,1.8095,0.0,8.25e-06,experiments/logs/full_sft_mini.log
sft,1,2,33000,56608,33000,1.9206,1.9206,0.0,8.24e-06,experiments/logs/full_sft_mini.log
sft,1,2,33050,56608,33050,1.9804,1.9804,0.0,8.24e-06,experiments/logs/full_sft_mini.log
sft,1,2,33100,56608,33100,1.2418,1.2418,0.0,8.23e-06,experiments/logs/full_sft_mini.log
sft,1,2,33150,56608,33150,1.6633,1.6633,0.0,8.23e-06,experiments/logs/full_sft_mini.log
sft,1,2,33200,56608,33200,1.6046,1.6046,0.0,8.22e-06,experiments/logs/full_sft_mini.log
sft,1,2,33250,56608,33250,1.7643,1.7643,0.0,8.22e-06,experiments/logs/full_sft_mini.log
sft,1,2,33300,56608,33300,1.8925,1.8925,0.0,8.21e-06,experiments/logs/full_sft_mini.log
sft,1,2,33350,56608,33350,1.8401,1.8401,0.0,8.21e-06,experiments/logs/full_sft_mini.log
sft,1,2,33400,56608,33400,1.7151,1.7151,0.0,8.2e-06,experiments/logs/full_sft_mini.log
sft,1,2,33450,56608,33450,1.4119,1.4119,0.0,8.2e-06,experiments/logs/full_sft_mini.log
sft,1,2,33500,56608,33500,1.4508,1.4508,0.0,8.19e-06,experiments/logs/full_sft_mini.log
sft,1,2,33550,56608,33550,1.6755,1.6755,0.0,8.19e-06,experiments/logs/full_sft_mini.log
sft,1,2,33600,56608,33600,1.5281,1.5281,0.0,8.18e-06,experiments/logs/full_sft_mini.log
sft,1,2,33650,56608,33650,1.7636,1.7636,0.0,8.18e-06,experiments/logs/full_sft_mini.log
sft,1,2,33700,56608,33700,1.2467,1.2467,0.0,8.17e-06,experiments/logs/full_sft_mini.log
sft,1,2,33750,56608,33750,1.5517,1.5517,0.0,8.17e-06,experiments/logs/full_sft_mini.log
sft,1,2,33800,56608,33800,2.0215,2.0215,0.0,8.16e-06,experiments/logs/full_sft_mini.log
sft,1,2,33850,56608,33850,1.5789,1.5789,0.0,8.16e-06,experiments/logs/full_sft_mini.log
sft,1,2,33900,56608,33900,1.2677,1.2677,0.0,8.15e-06,experiments/logs/full_sft_mini.log
sft,1,2,33950,56608,33950,1.2428,1.2428,0.0,8.15e-06,experiments/logs/full_sft_mini.log
sft,1,2,34000,56608,34000,1.8129,1.8129,0.0,8.14e-06,experiments/logs/full_sft_mini.log
sft,1,2,34050,56608,34050,1.6707,1.6707,0.0,8.14e-06,experiments/logs/full_sft_mini.log
sft,1,2,34100,56608,34100,1.9009,1.9009,0.0,8.13e-06,experiments/logs/full_sft_mini.log
sft,1,2,34150,56608,34150,1.2431,1.2431,0.0,8.13e-06,experiments/logs/full_sft_mini.log
sft,1,2,34200,56608,34200,1.6381,1.6381,0.0,8.12e-06,experiments/logs/full_sft_mini.log
sft,1,2,34250,56608,34250,1.7048,1.7048,0.0,8.12e-06,experiments/logs/full_sft_mini.log
sft,1,2,34300,56608,34300,1.031,1.031,0.0,8.11e-06,experiments/logs/full_sft_mini.log
sft,1,2,34350,56608,34350,1.2411,1.2411,0.0,8.11e-06,experiments/logs/full_sft_mini.log
sft,1,2,34400,56608,34400,1.5184,1.5184,0.0,8.1e-06,experiments/logs/full_sft_mini.log
sft,1,2,34450,56608,34450,1.4281,1.4281,0.0,8.1e-06,experiments/logs/full_sft_mini.log
sft,1,2,34500,56608,34500,2.0164,2.0164,0.0,8.09e-06,experiments/logs/full_sft_mini.log
sft,1,2,34550,56608,34550,1.792,1.792,0.0,8.09e-06,experiments/logs/full_sft_mini.log
sft,1,2,34600,56608,34600,1.6398,1.6398,0.0,8.08e-06,experiments/logs/full_sft_mini.log
sft,1,2,34650,56608,34650,1.4637,1.4637,0.0,8.08e-06,experiments/logs/full_sft_mini.log
sft,1,2,34700,56608,34700,1.6664,1.6664,0.0,8.07e-06,experiments/logs/full_sft_mini.log
sft,1,2,34750,56608,34750,1.4921,1.4921,0.0,8.07e-06,experiments/logs/full_sft_mini.log
sft,1,2,34800,56608,34800,1.7763,1.7763,0.0,8.06e-06,experiments/logs/full_sft_mini.log
sft,1,2,34850,56608,34850,1.8213,1.8213,0.0,8.05e-06,experiments/logs/full_sft_mini.log
sft,1,2,34900,56608,34900,1.5529,1.5529,0.0,8.05e-06,experiments/logs/full_sft_mini.log
sft,1,2,34950,56608,34950,1.3944,1.3944,0.0,8.04e-06,experiments/logs/full_sft_mini.log
sft,1,2,35000,56608,35000,1.9045,1.9045,0.0,8.04e-06,experiments/logs/full_sft_mini.log
sft,1,2,35050,56608,35050,2.0578,2.0578,0.0,8.03e-06,experiments/logs/full_sft_mini.log
sft,1,2,35100,56608,35100,1.6148,1.6148,0.0,8.03e-06,experiments/logs/full_sft_mini.log
sft,1,2,35150,56608,35150,1.6977,1.6977,0.0,8.02e-06,experiments/logs/full_sft_mini.log
sft,1,2,35200,56608,35200,1.531,1.531,0.0,8.02e-06,experiments/logs/full_sft_mini.log
sft,1,2,35250,56608,35250,1.6494,1.6494,0.0,8.01e-06,experiments/logs/full_sft_mini.log
sft,1,2,35300,56608,35300,1.5337,1.5337,0.0,8.01e-06,experiments/logs/full_sft_mini.log
sft,1,2,35350,56608,35350,1.6908,1.6908,0.0,8e-06,experiments/logs/full_sft_mini.log
sft,1,2,35400,56608,35400,1.1712,1.1712,0.0,8e-06,experiments/logs/full_sft_mini.log
sft,1,2,35450,56608,35450,1.3389,1.3389,0.0,7.99e-06,experiments/logs/full_sft_mini.log
sft,1,2,35500,56608,35500,1.5283,1.5283,0.0,7.99e-06,experiments/logs/full_sft_mini.log
sft,1,2,35550,56608,35550,1.3255,1.3255,0.0,7.98e-06,experiments/logs/full_sft_mini.log
sft,1,2,35600,56608,35600,1.6212,1.6212,0.0,7.98e-06,experiments/logs/full_sft_mini.log
sft,1,2,35650,56608,35650,1.693,1.693,0.0,7.97e-06,experiments/logs/full_sft_mini.log
sft,1,2,35700,56608,35700,1.8144,1.8144,0.0,7.97e-06,experiments/logs/full_sft_mini.log
sft,1,2,35750,56608,35750,1.1265,1.1265,0.0,7.96e-06,experiments/logs/full_sft_mini.log
sft,1,2,35800,56608,35800,1.776,1.776,0.0,7.96e-06,experiments/logs/full_sft_mini.log
sft,1,2,35850,56608,35850,1.8519,1.8519,0.0,7.95e-06,experiments/logs/full_sft_mini.log
sft,1,2,35900,56608,35900,1.6912,1.6912,0.0,7.95e-06,experiments/logs/full_sft_mini.log
sft,1,2,35950,56608,35950,1.7035,1.7035,0.0,7.94e-06,experiments/logs/full_sft_mini.log
sft,1,2,36000,56608,36000,1.7573,1.7573,0.0,7.94e-06,experiments/logs/full_sft_mini.log
sft,1,2,36050,56608,36050,1.4053,1.4053,0.0,7.93e-06,experiments/logs/full_sft_mini.log
sft,1,2,36100,56608,36100,1.8067,1.8067,0.0,7.92e-06,experiments/logs/full_sft_mini.log
sft,1,2,36150,56608,36150,1.4317,1.4317,0.0,7.92e-06,experiments/logs/full_sft_mini.log
sft,1,2,36200,56608,36200,1.9297,1.9297,0.0,7.91e-06,experiments/logs/full_sft_mini.log
sft,1,2,36250,56608,36250,1.8381,1.8381,0.0,7.91e-06,experiments/logs/full_sft_mini.log
sft,1,2,36300,56608,36300,1.7407,1.7407,0.0,7.9e-06,experiments/logs/full_sft_mini.log
sft,1,2,36350,56608,36350,1.4856,1.4856,0.0,7.9e-06,experiments/logs/full_sft_mini.log
sft,1,2,36400,56608,36400,1.3133,1.3133,0.0,7.89e-06,experiments/logs/full_sft_mini.log
sft,1,2,36450,56608,36450,1.2494,1.2494,0.0,7.89e-06,experiments/logs/full_sft_mini.log
sft,1,2,36500,56608,36500,1.5725,1.5725,0.0,7.88e-06,experiments/logs/full_sft_mini.log
sft,1,2,36550,56608,36550,1.8343,1.8343,0.0,7.88e-06,experiments/logs/full_sft_mini.log
sft,1,2,36600,56608,36600,1.4783,1.4783,0.0,7.87e-06,experiments/logs/full_sft_mini.log
sft,1,2,36650,56608,36650,1.7641,1.7641,0.0,7.87e-06,experiments/logs/full_sft_mini.log
sft,1,2,36700,56608,36700,1.8948,1.8948,0.0,7.86e-06,experiments/logs/full_sft_mini.log
sft,1,2,36750,56608,36750,1.3576,1.3576,0.0,7.86e-06,experiments/logs/full_sft_mini.log
sft,1,2,36800,56608,36800,1.169,1.169,0.0,7.85e-06,experiments/logs/full_sft_mini.log
sft,1,2,36850,56608,36850,1.762,1.762,0.0,7.85e-06,experiments/logs/full_sft_mini.log
sft,1,2,36900,56608,36900,1.614,1.614,0.0,7.84e-06,experiments/logs/full_sft_mini.log
sft,1,2,36950,56608,36950,1.5835,1.5835,0.0,7.83e-06,experiments/logs/full_sft_mini.log
sft,1,2,37000,56608,37000,1.8105,1.8105,0.0,7.83e-06,experiments/logs/full_sft_mini.log
sft,1,2,37050,56608,37050,1.323,1.323,0.0,7.82e-06,experiments/logs/full_sft_mini.log
sft,1,2,37100,56608,37100,1.4948,1.4948,0.0,7.82e-06,experiments/logs/full_sft_mini.log
sft,1,2,37150,56608,37150,1.6056,1.6056,0.0,7.81e-06,experiments/logs/full_sft_mini.log
sft,1,2,37200,56608,37200,1.8944,1.8944,0.0,7.81e-06,experiments/logs/full_sft_mini.log
sft,1,2,37250,56608,37250,1.9071,1.9071,0.0,7.8e-06,experiments/logs/full_sft_mini.log
sft,1,2,37300,56608,37300,1.2403,1.2403,0.0,7.8e-06,experiments/logs/full_sft_mini.log
sft,1,2,37350,56608,37350,1.3794,1.3794,0.0,7.79e-06,experiments/logs/full_sft_mini.log
sft,1,2,37400,56608,37400,1.5905,1.5905,0.0,7.79e-06,experiments/logs/full_sft_mini.log
sft,1,2,37450,56608,37450,1.5864,1.5864,0.0,7.78e-06,experiments/logs/full_sft_mini.log
sft,1,2,37500,56608,37500,1.5846,1.5846,0.0,7.78e-06,experiments/logs/full_sft_mini.log
sft,1,2,37550,56608,37550,1.7219,1.7219,0.0,7.77e-06,experiments/logs/full_sft_mini.log
sft,1,2,37600,56608,37600,1.5351,1.5351,0.0,7.76e-06,experiments/logs/full_sft_mini.log
sft,1,2,37650,56608,37650,1.3067,1.3067,0.0,7.76e-06,experiments/logs/full_sft_mini.log
sft,1,2,37700,56608,37700,1.7633,1.7633,0.0,7.75e-06,experiments/logs/full_sft_mini.log
sft,1,2,37750,56608,37750,1.4048,1.4048,0.0,7.75e-06,experiments/logs/full_sft_mini.log
sft,1,2,37800,56608,37800,2.0293,2.0293,0.0,7.74e-06,experiments/logs/full_sft_mini.log
sft,1,2,37850,56608,37850,1.6634,1.6634,0.0,7.74e-06,experiments/logs/full_sft_mini.log
sft,1,2,37900,56608,37900,1.4262,1.4262,0.0,7.73e-06,experiments/logs/full_sft_mini.log
sft,1,2,37950,56608,37950,1.125,1.125,0.0,7.73e-06,experiments/logs/full_sft_mini.log
sft,1,2,38000,56608,38000,1.3439,1.3439,0.0,7.72e-06,experiments/logs/full_sft_mini.log
sft,1,2,38050,56608,38050,1.4752,1.4752,0.0,7.72e-06,experiments/logs/full_sft_mini.log
sft,1,2,38100,56608,38100,1.9461,1.9461,0.0,7.71e-06,experiments/logs/full_sft_mini.log
sft,1,2,38150,56608,38150,1.8129,1.8129,0.0,7.71e-06,experiments/logs/full_sft_mini.log
sft,1,2,38200,56608,38200,1.5561,1.5561,0.0,7.7e-06,experiments/logs/full_sft_mini.log
sft,1,2,38250,56608,38250,1.7337,1.7337,0.0,7.69e-06,experiments/logs/full_sft_mini.log
sft,1,2,38300,56608,38300,1.765,1.765,0.0,7.69e-06,experiments/logs/full_sft_mini.log
sft,1,2,38350,56608,38350,1.4964,1.4964,0.0,7.68e-06,experiments/logs/full_sft_mini.log
sft,1,2,38400,56608,38400,0.8879,0.8879,0.0,7.68e-06,experiments/logs/full_sft_mini.log
sft,1,2,38450,56608,38450,1.6982,1.6982,0.0,7.67e-06,experiments/logs/full_sft_mini.log
sft,1,2,38500,56608,38500,1.876,1.876,0.0,7.67e-06,experiments/logs/full_sft_mini.log
sft,1,2,38550,56608,38550,1.589,1.589,0.0,7.66e-06,experiments/logs/full_sft_mini.log
sft,1,2,38600,56608,38600,1.3505,1.3505,0.0,7.66e-06,experiments/logs/full_sft_mini.log
sft,1,2,38650,56608,38650,1.7176,1.7176,0.0,7.65e-06,experiments/logs/full_sft_mini.log
sft,1,2,38700,56608,38700,1.7406,1.7406,0.0,7.65e-06,experiments/logs/full_sft_mini.log
sft,1,2,38750,56608,38750,1.4566,1.4566,0.0,7.64e-06,experiments/logs/full_sft_mini.log
sft,1,2,38800,56608,38800,1.4274,1.4274,0.0,7.63e-06,experiments/logs/full_sft_mini.log
sft,1,2,38850,56608,38850,0.7515,0.7515,0.0,7.63e-06,experiments/logs/full_sft_mini.log
sft,1,2,38900,56608,38900,1.416,1.416,0.0,7.62e-06,experiments/logs/full_sft_mini.log
sft,1,2,38950,56608,38950,1.8233,1.8233,0.0,7.62e-06,experiments/logs/full_sft_mini.log
sft,1,2,39000,56608,39000,1.3227,1.3227,0.0,7.61e-06,experiments/logs/full_sft_mini.log
sft,1,2,39050,56608,39050,1.5458,1.5458,0.0,7.61e-06,experiments/logs/full_sft_mini.log
sft,1,2,39100,56608,39100,1.0022,1.0022,0.0,7.6e-06,experiments/logs/full_sft_mini.log
sft,1,2,39150,56608,39150,1.7763,1.7763,0.0,7.6e-06,experiments/logs/full_sft_mini.log
sft,1,2,39200,56608,39200,1.7521,1.7521,0.0,7.59e-06,experiments/logs/full_sft_mini.log
sft,1,2,39250,56608,39250,1.7861,1.7861,0.0,7.58e-06,experiments/logs/full_sft_mini.log
sft,1,2,39300,56608,39300,1.3238,1.3238,0.0,7.58e-06,experiments/logs/full_sft_mini.log
sft,1,2,39350,56608,39350,1.4443,1.4443,0.0,7.57e-06,experiments/logs/full_sft_mini.log
sft,1,2,39400,56608,39400,1.8213,1.8213,0.0,7.57e-06,experiments/logs/full_sft_mini.log
sft,1,2,39450,56608,39450,1.555,1.555,0.0,7.56e-06,experiments/logs/full_sft_mini.log
sft,1,2,39500,56608,39500,1.7472,1.7472,0.0,7.56e-06,experiments/logs/full_sft_mini.log
sft,1,2,39550,56608,39550,1.724,1.724,0.0,7.55e-06,experiments/logs/full_sft_mini.log
sft,1,2,39600,56608,39600,1.7187,1.7187,0.0,7.55e-06,experiments/logs/full_sft_mini.log
sft,1,2,39650,56608,39650,1.5836,1.5836,0.0,7.54e-06,experiments/logs/full_sft_mini.log
sft,1,2,39700,56608,39700,1.5296,1.5296,0.0,7.53e-06,experiments/logs/full_sft_mini.log
sft,1,2,39750,56608,39750,1.4807,1.4807,0.0,7.53e-06,experiments/logs/full_sft_mini.log
sft,1,2,39800,56608,39800,1.886,1.886,0.0,7.52e-06,experiments/logs/full_sft_mini.log
