stage,epoch,epochs,step,iters,global_step,loss,logits_loss,aux_loss,lr,source_log
pretrain,1,2,37750,39695,37750,1.8116,1.8116,0.0,0.0002923,experiments/logs/pretrain_mini.log
pretrain,1,2,37800,39695,37800,1.7149,1.7149,0.0,0.00029186,experiments/logs/pretrain_mini.log
pretrain,1,2,37850,39695,37850,2.1071,2.1071,0.0,0.00029141,experiments/logs/pretrain_mini.log
pretrain,1,2,37900,39695,37900,2.3472,2.3472,0.0,0.00029097,experiments/logs/pretrain_mini.log
pretrain,1,2,37950,39695,37950,2.4703,2.4703,0.0,0.00029052,experiments/logs/pretrain_mini.log
pretrain,1,2,38000,39695,38000,2.2783,2.2783,0.0,0.00029008,experiments/logs/pretrain_mini.log
pretrain,1,2,38050,39695,38050,2.39,2.39,0.0,0.00028964,experiments/logs/pretrain_mini.log
pretrain,1,2,38100,39695,38100,2.3337,2.3337,0.0,0.00028919,experiments/logs/pretrain_mini.log
pretrain,1,2,38150,39695,38150,1.9264,1.9264,0.0,0.00028875,experiments/logs/pretrain_mini.log
pretrain,1,2,38200,39695,38200,2.0203,2.0203,0.0,0.0002883,experiments/logs/pretrain_mini.log
pretrain,1,2,38250,39695,38250,1.9723,1.9723,0.0,0.00028786,experiments/logs/pretrain_mini.log
pretrain,1,2,38300,39695,38300,2.1769,2.1769,0.0,0.00028741,experiments/logs/pretrain_mini.log
pretrain,1,2,38350,39695,38350,2.1231,2.1231,0.0,0.00028697,experiments/logs/pretrain_mini.log
pretrain,1,2,38400,39695,38400,1.9273,1.9273,0.0,0.00028653,experiments/logs/pretrain_mini.log
pretrain,1,2,38450,39695,38450,1.8824,1.8824,0.0,0.00028608,experiments/logs/pretrain_mini.log
pretrain,1,2,38500,39695,38500,2.0447,2.0447,0.0,0.00028564,experiments/logs/pretrain_mini.log
pretrain,1,2,38550,39695,38550,2.1093,2.1093,0.0,0.00028519,experiments/logs/pretrain_mini.log
pretrain,1,2,38600,39695,38600,1.8053,1.8053,0.0,0.00028475,experiments/logs/pretrain_mini.log
pretrain,1,2,38650,39695,38650,2.3139,2.3139,0.0,0.0002843,experiments/logs/pretrain_mini.log
pretrain,1,2,38700,39695,38700,2.0399,2.0399,0.0,0.00028386,experiments/logs/pretrain_mini.log
pretrain,1,2,38750,39695,38750,2.5357,2.5357,0.0,0.00028341,experiments/logs/pretrain_mini.log
pretrain,1,2,38800,39695,38800,1.6095,1.6095,0.0,0.00028297,experiments/logs/pretrain_mini.log
pretrain,1,2,38850,39695,38850,1.8017,1.8017,0.0,0.00028252,experiments/logs/pretrain_mini.log
pretrain,1,2,38900,39695,38900,2.2196,2.2196,0.0,0.00028208,experiments/logs/pretrain_mini.log
pretrain,1,2,38950,39695,38950,1.7635,1.7635,0.0,0.00028163,experiments/logs/pretrain_mini.log
pretrain,1,2,39000,39695,39000,2.1488,2.1488,0.0,0.00028119,experiments/logs/pretrain_mini.log
pretrain,1,2,39050,39695,39050,2.3052,2.3052,0.0,0.00028074,experiments/logs/pretrain_mini.log
pretrain,1,2,39100,39695,39100,1.8162,1.8162,0.0,0.0002803,experiments/logs/pretrain_mini.log
pretrain,1,2,39150,39695,39150,2.1957,2.1957,0.0,0.00027985,experiments/logs/pretrain_mini.log
pretrain,1,2,39200,39695,39200,1.8821,1.8821,0.0,0.00027941,experiments/logs/pretrain_mini.log
pretrain,1,2,39250,39695,39250,2.1273,2.1273,0.0,0.00027896,experiments/logs/pretrain_mini.log
pretrain,1,2,39300,39695,39300,2.0118,2.0118,0.0,0.00027852,experiments/logs/pretrain_mini.log
pretrain,1,2,39350,39695,39350,2.2311,2.2311,0.0,0.00027807,experiments/logs/pretrain_mini.log
pretrain,1,2,39400,39695,39400,2.0229,2.0229,0.0,0.00027763,experiments/logs/pretrain_mini.log
pretrain,1,2,39450,39695,39450,2.0985,2.0985,0.0,0.00027718,experiments/logs/pretrain_mini.log
pretrain,1,2,39500,39695,39500,1.7741,1.7741,0.0,0.00027674,experiments/logs/pretrain_mini.log
pretrain,1,2,39550,39695,39550,2.1455,2.1455,0.0,0.00027629,experiments/logs/pretrain_mini.log
pretrain,1,2,39600,39695,39600,1.9049,1.9049,0.0,0.00027585,experiments/logs/pretrain_mini.log
pretrain,1,2,39650,39695,39650,2.1265,2.1265,0.0,0.0002754,experiments/logs/pretrain_mini.log
pretrain,1,2,39695,39695,39695,1.9953,1.9953,0.0,0.000275,experiments/logs/pretrain_mini.log
pretrain,2,2,50,39695,39745,1.8448,1.8448,0.0,0.00027455,experiments/logs/pretrain_mini.log
pretrain,2,2,100,39695,39795,2.4398,2.4398,0.0,0.00027411,experiments/logs/pretrain_mini.log
pretrain,2,2,150,39695,39845,2.0016,2.0016,0.0,0.00027366,experiments/logs/pretrain_mini.log
pretrain,2,2,200,39695,39895,2.1353,2.1353,0.0,0.00027322,experiments/logs/pretrain_mini.log
pretrain,2,2,250,39695,39945,1.8084,1.8084,0.0,0.00027277,experiments/logs/pretrain_mini.log
pretrain,2,2,300,39695,39995,1.8953,1.8953,0.0,0.00027233,experiments/logs/pretrain_mini.log
pretrain,2,2,350,39695,40045,2.0278,2.0278,0.0,0.00027188,experiments/logs/pretrain_mini.log
pretrain,2,2,400,39695,40095,2.4154,2.4154,0.0,0.00027144,experiments/logs/pretrain_mini.log
pretrain,2,2,450,39695,40145,1.8303,1.8303,0.0,0.00027099,experiments/logs/pretrain_mini.log
pretrain,2,2,500,39695,40195,1.8637,1.8637,0.0,0.00027055,experiments/logs/pretrain_mini.log
pretrain,2,2,550,39695,40245,1.8597,1.8597,0.0,0.0002701,experiments/logs/pretrain_mini.log
pretrain,2,2,600,39695,40295,1.9639,1.9639,0.0,0.00026966,experiments/logs/pretrain_mini.log
pretrain,2,2,650,39695,40345,1.8,1.8,0.0,0.00026921,experiments/logs/pretrain_mini.log
pretrain,2,2,700,39695,40395,1.558,1.558,0.0,0.00026877,experiments/logs/pretrain_mini.log
pretrain,2,2,750,39695,40445,2.3701,2.3701,0.0,0.00026832,experiments/logs/pretrain_mini.log
pretrain,2,2,800,39695,40495,1.8759,1.8759,0.0,0.00026788,experiments/logs/pretrain_mini.log
pretrain,2,2,850,39695,40545,2.0317,2.0317,0.0,0.00026743,experiments/logs/pretrain_mini.log
pretrain,2,2,900,39695,40595,2.0038,2.0038,0.0,0.00026699,experiments/logs/pretrain_mini.log
pretrain,2,2,950,39695,40645,2.3637,2.3637,0.0,0.00026654,experiments/logs/pretrain_mini.log
pretrain,2,2,1000,39695,40695,1.8268,1.8268,0.0,0.0002661,experiments/logs/pretrain_mini.log
pretrain,2,2,1050,39695,40745,1.8418,1.8418,0.0,0.00026565,experiments/logs/pretrain_mini.log
pretrain,2,2,1100,39695,40795,1.972,1.972,0.0,0.00026521,experiments/logs/pretrain_mini.log
pretrain,2,2,1150,39695,40845,2.0062,2.0062,0.0,0.00026476,experiments/logs/pretrain_mini.log
pretrain,2,2,1200,39695,40895,2.037,2.037,0.0,0.00026432,experiments/logs/pretrain_mini.log
pretrain,2,2,1250,39695,40945,2.1321,2.1321,0.0,0.00026388,experiments/logs/pretrain_mini.log
pretrain,2,2,1300,39695,40995,2.1497,2.1497,0.0,0.00026343,experiments/logs/pretrain_mini.log
pretrain,2,2,1350,39695,41045,2.2982,2.2982,0.0,0.00026299,experiments/logs/pretrain_mini.log
pretrain,2,2,1400,39695,41095,1.9969,1.9969,0.0,0.00026254,experiments/logs/pretrain_mini.log
pretrain,2,2,1450,39695,41145,1.8913,1.8913,0.0,0.0002621,experiments/logs/pretrain_mini.log
pretrain,2,2,1500,39695,41195,2.2262,2.2262,0.0,0.00026165,experiments/logs/pretrain_mini.log
pretrain,2,2,1550,39695,41245,1.7331,1.7331,0.0,0.00026121,experiments/logs/pretrain_mini.log
pretrain,2,2,1600,39695,41295,1.6796,1.6796,0.0,0.00026076,experiments/logs/pretrain_mini.log
pretrain,2,2,1650,39695,41345,1.7595,1.7595,0.0,0.00026032,experiments/logs/pretrain_mini.log
pretrain,2,2,1700,39695,41395,1.7076,1.7076,0.0,0.00025988,experiments/logs/pretrain_mini.log
pretrain,2,2,1750,39695,41445,1.9857,1.9857,0.0,0.00025943,experiments/logs/pretrain_mini.log
pretrain,2,2,1800,39695,41495,2.0058,2.0058,0.0,0.00025899,experiments/logs/pretrain_mini.log
pretrain,2,2,1850,39695,41545,2.0029,2.0029,0.0,0.00025854,experiments/logs/pretrain_mini.log
pretrain,2,2,1900,39695,41595,1.7135,1.7135,0.0,0.0002581,experiments/logs/pretrain_mini.log
pretrain,2,2,1950,39695,41645,1.6555,1.6555,0.0,0.00025766,experiments/logs/pretrain_mini.log
pretrain,2,2,2000,39695,41695,1.5896,1.5896,0.0,0.00025721,experiments/logs/pretrain_mini.log
pretrain,2,2,2050,39695,41745,2.0098,2.0098,0.0,0.00025677,experiments/logs/pretrain_mini.log
pretrain,2,2,2100,39695,41795,1.8396,1.8396,0.0,0.00025632,experiments/logs/pretrain_mini.log
pretrain,2,2,2150,39695,41845,1.7477,1.7477,0.0,0.00025588,experiments/logs/pretrain_mini.log
pretrain,2,2,2200,39695,41895,2.4091,2.4091,0.0,0.00025544,experiments/logs/pretrain_mini.log
pretrain,2,2,2250,39695,41945,1.7362,1.7362,0.0,0.00025499,experiments/logs/pretrain_mini.log
pretrain,2,2,2300,39695,41995,1.6894,1.6894,0.0,0.00025455,experiments/logs/pretrain_mini.log
pretrain,2,2,2350,39695,42045,1.856,1.856,0.0,0.00025411,experiments/logs/pretrain_mini.log
pretrain,2,2,2400,39695,42095,2.1954,2.1954,0.0,0.00025366,experiments/logs/pretrain_mini.log
pretrain,2,2,2450,39695,42145,1.7624,1.7624,0.0,0.00025322,experiments/logs/pretrain_mini.log
pretrain,2,2,2500,39695,42195,1.9271,1.9271,0.0,0.00025278,experiments/logs/pretrain_mini.log
pretrain,2,2,2550,39695,42245,1.8991,1.8991,0.0,0.00025233,experiments/logs/pretrain_mini.log
pretrain,2,2,2600,39695,42295,1.965,1.965,0.0,0.00025189,experiments/logs/pretrain_mini.log
pretrain,2,2,2650,39695,42345,2.3046,2.3046,0.0,0.00025145,experiments/logs/pretrain_mini.log
pretrain,2,2,2700,39695,42395,2.0135,2.0135,0.0,0.00025101,experiments/logs/pretrain_mini.log
pretrain,2,2,2750,39695,42445,2.0943,2.0943,0.0,0.00025056,experiments/logs/pretrain_mini.log
pretrain,2,2,2800,39695,42495,2.0648,2.0648,0.0,0.00025012,experiments/logs/pretrain_mini.log
pretrain,2,2,2850,39695,42545,1.8323,1.8323,0.0,0.00024968,experiments/logs/pretrain_mini.log
pretrain,2,2,2900,39695,42595,1.7891,1.7891,0.0,0.00024924,experiments/logs/pretrain_mini.log
pretrain,2,2,2950,39695,42645,1.724,1.724,0.0,0.00024879,experiments/logs/pretrain_mini.log
pretrain,2,2,3000,39695,42695,1.9893,1.9893,0.0,0.00024835,experiments/logs/pretrain_mini.log
pretrain,2,2,3050,39695,42745,1.9652,1.9652,0.0,0.00024791,experiments/logs/pretrain_mini.log
pretrain,2,2,3100,39695,42795,1.956,1.956,0.0,0.00024747,experiments/logs/pretrain_mini.log
pretrain,2,2,3150,39695,42845,2.0776,2.0776,0.0,0.00024703,experiments/logs/pretrain_mini.log
pretrain,2,2,3200,39695,42895,1.695,1.695,0.0,0.00024658,experiments/logs/pretrain_mini.log
pretrain,2,2,3250,39695,42945,1.8917,1.8917,0.0,0.00024614,experiments/logs/pretrain_mini.log
pretrain,2,2,3300,39695,42995,1.75,1.75,0.0,0.0002457,experiments/logs/pretrain_mini.log
pretrain,2,2,3350,39695,43045,2.2441,2.2441,0.0,0.00024526,experiments/logs/pretrain_mini.log
pretrain,2,2,3400,39695,43095,2.4522,2.4522,0.0,0.00024482,experiments/logs/pretrain_mini.log
pretrain,2,2,3450,39695,43145,1.8029,1.8029,0.0,0.00024438,experiments/logs/pretrain_mini.log
pretrain,2,2,3500,39695,43195,2.2927,2.2927,0.0,0.00024394,experiments/logs/pretrain_mini.log
pretrain,2,2,3550,39695,43245,2.0629,2.0629,0.0,0.0002435,experiments/logs/pretrain_mini.log
pretrain,2,2,3600,39695,43295,2.036,2.036,0.0,0.00024306,experiments/logs/pretrain_mini.log
pretrain,2,2,3650,39695,43345,1.4391,1.4391,0.0,0.00024261,experiments/logs/pretrain_mini.log
pretrain,2,2,3700,39695,43395,2.0812,2.0812,0.0,0.00024217,experiments/logs/pretrain_mini.log
pretrain,2,2,3750,39695,43445,2.0995,2.0995,0.0,0.00024173,experiments/logs/pretrain_mini.log
pretrain,2,2,3800,39695,43495,2.0046,2.0046,0.0,0.00024129,experiments/logs/pretrain_mini.log
pretrain,2,2,3850,39695,43545,2.0606,2.0606,0.0,0.00024085,experiments/logs/pretrain_mini.log
pretrain,2,2,3900,39695,43595,1.976,1.976,0.0,0.00024041,experiments/logs/pretrain_mini.log
pretrain,2,2,3950,39695,43645,1.7204,1.7204,0.0,0.00023997,experiments/logs/pretrain_mini.log
pretrain,2,2,4000,39695,43695,1.9242,1.9242,0.0,0.00023953,experiments/logs/pretrain_mini.log
pretrain,2,2,4050,39695,43745,1.8205,1.8205,0.0,0.00023909,experiments/logs/pretrain_mini.log
pretrain,2,2,4100,39695,43795,1.8196,1.8196,0.0,0.00023866,experiments/logs/pretrain_mini.log
pretrain,2,2,4150,39695,43845,1.8416,1.8416,0.0,0.00023822,experiments/logs/pretrain_mini.log
pretrain,2,2,4200,39695,43895,2.2199,2.2199,0.0,0.00023778,experiments/logs/pretrain_mini.log
pretrain,2,2,4250,39695,43945,1.8698,1.8698,0.0,0.00023734,experiments/logs/pretrain_mini.log
pretrain,2,2,4300,39695,43995,1.9893,1.9893,0.0,0.0002369,experiments/logs/pretrain_mini.log
pretrain,2,2,4350,39695,44045,2.0086,2.0086,0.0,0.00023646,experiments/logs/pretrain_mini.log
pretrain,2,2,4400,39695,44095,1.6358,1.6358,0.0,0.00023602,experiments/logs/pretrain_mini.log
pretrain,2,2,4450,39695,44145,2.0862,2.0862,0.0,0.00023558,experiments/logs/pretrain_mini.log
pretrain,2,2,4500,39695,44195,2.0988,2.0988,0.0,0.00023515,experiments/logs/pretrain_mini.log
pretrain,2,2,4550,39695,44245,2.1776,2.1776,0.0,0.00023471,experiments/logs/pretrain_mini.log
pretrain,2,2,4600,39695,44295,1.7521,1.7521,0.0,0.00023427,experiments/logs/pretrain_mini.log
pretrain,2,2,4650,39695,44345,1.8794,1.8794,0.0,0.00023383,experiments/logs/pretrain_mini.log
pretrain,2,2,4700,39695,44395,1.5905,1.5905,0.0,0.00023339,experiments/logs/pretrain_mini.log
pretrain,2,2,4750,39695,44445,2.3361,2.3361,0.0,0.00023296,experiments/logs/pretrain_mini.log
pretrain,2,2,4800,39695,44495,1.9602,1.9602,0.0,0.00023252,experiments/logs/pretrain_mini.log
pretrain,2,2,4850,39695,44545,1.7501,1.7501,0.0,0.00023208,experiments/logs/pretrain_mini.log
pretrain,2,2,4900,39695,44595,1.8506,1.8506,0.0,0.00023165,experiments/logs/pretrain_mini.log
pretrain,2,2,4950,39695,44645,1.7907,1.7907,0.0,0.00023121,experiments/logs/pretrain_mini.log
pretrain,2,2,5000,39695,44695,1.964,1.964,0.0,0.00023077,experiments/logs/pretrain_mini.log
pretrain,2,2,5050,39695,44745,2.0909,2.0909,0.0,0.00023034,experiments/logs/pretrain_mini.log
pretrain,2,2,5100,39695,44795,1.521,1.521,0.0,0.0002299,experiments/logs/pretrain_mini.log
pretrain,2,2,5150,39695,44845,2.0085,2.0085,0.0,0.00022946,experiments/logs/pretrain_mini.log
pretrain,2,2,5200,39695,44895,2.0513,2.0513,0.0,0.00022903,experiments/logs/pretrain_mini.log
pretrain,2,2,5250,39695,44945,1.6787,1.6787,0.0,0.00022859,experiments/logs/pretrain_mini.log
pretrain,2,2,5300,39695,44995,1.8602,1.8602,0.0,0.00022816,experiments/logs/pretrain_mini.log
pretrain,2,2,5350,39695,45045,1.7372,1.7372,0.0,0.00022772,experiments/logs/pretrain_mini.log
pretrain,2,2,5400,39695,45095,2.0452,2.0452,0.0,0.00022729,experiments/logs/pretrain_mini.log
pretrain,2,2,5450,39695,45145,2.2108,2.2108,0.0,0.00022685,experiments/logs/pretrain_mini.log
pretrain,2,2,5500,39695,45195,1.456,1.456,0.0,0.00022642,experiments/logs/pretrain_mini.log
pretrain,2,2,5550,39695,45245,1.665,1.665,0.0,0.00022598,experiments/logs/pretrain_mini.log
pretrain,2,2,5600,39695,45295,1.9995,1.9995,0.0,0.00022555,experiments/logs/pretrain_mini.log
pretrain,2,2,5650,39695,45345,2.1079,2.1079,0.0,0.00022511,experiments/logs/pretrain_mini.log
pretrain,2,2,5700,39695,45395,1.851,1.851,0.0,0.00022468,experiments/logs/pretrain_mini.log
pretrain,2,2,5750,39695,45445,2.41,2.41,0.0,0.00022424,experiments/logs/pretrain_mini.log
pretrain,2,2,5800,39695,45495,2.0342,2.0342,0.0,0.00022381,experiments/logs/pretrain_mini.log
pretrain,2,2,5850,39695,45545,1.5791,1.5791,0.0,0.00022338,experiments/logs/pretrain_mini.log
pretrain,2,2,5900,39695,45595,2.0621,2.0621,0.0,0.00022294,experiments/logs/pretrain_mini.log
pretrain,2,2,5950,39695,45645,1.5032,1.5032,0.0,0.00022251,experiments/logs/pretrain_mini.log
pretrain,2,2,6000,39695,45695,2.193,2.193,0.0,0.00022208,experiments/logs/pretrain_mini.log
pretrain,2,2,6050,39695,45745,1.9449,1.9449,0.0,0.00022165,experiments/logs/pretrain_mini.log
pretrain,2,2,6100,39695,45795,2.2924,2.2924,0.0,0.00022121,experiments/logs/pretrain_mini.log
pretrain,2,2,6150,39695,45845,1.6393,1.6393,0.0,0.00022078,experiments/logs/pretrain_mini.log
pretrain,2,2,6200,39695,45895,1.9739,1.9739,0.0,0.00022035,experiments/logs/pretrain_mini.log
pretrain,2,2,6250,39695,45945,1.6841,1.6841,0.0,0.00021992,experiments/logs/pretrain_mini.log
pretrain,2,2,6300,39695,45995,1.6854,1.6854,0.0,0.00021949,experiments/logs/pretrain_mini.log
pretrain,2,2,6350,39695,46045,1.7999,1.7999,0.0,0.00021906,experiments/logs/pretrain_mini.log
pretrain,2,2,6400,39695,46095,2.5379,2.5379,0.0,0.00021862,experiments/logs/pretrain_mini.log
pretrain,2,2,6450,39695,46145,1.6847,1.6847,0.0,0.00021819,experiments/logs/pretrain_mini.log
pretrain,2,2,6500,39695,46195,2.4499,2.4499,0.0,0.00021776,experiments/logs/pretrain_mini.log
pretrain,2,2,6550,39695,46245,1.9834,1.9834,0.0,0.00021733,experiments/logs/pretrain_mini.log
pretrain,2,2,6600,39695,46295,1.7194,1.7194,0.0,0.0002169,experiments/logs/pretrain_mini.log
pretrain,2,2,6650,39695,46345,1.9542,1.9542,0.0,0.00021647,experiments/logs/pretrain_mini.log
pretrain,2,2,6700,39695,46395,2.0142,2.0142,0.0,0.00021604,experiments/logs/pretrain_mini.log
pretrain,2,2,6750,39695,46445,1.7434,1.7434,0.0,0.00021561,experiments/logs/pretrain_mini.log
pretrain,2,2,6800,39695,46495,2.0632,2.0632,0.0,0.00021518,experiments/logs/pretrain_mini.log
pretrain,2,2,6850,39695,46545,2.0327,2.0327,0.0,0.00021475,experiments/logs/pretrain_mini.log
pretrain,2,2,6900,39695,46595,1.9827,1.9827,0.0,0.00021433,experiments/logs/pretrain_mini.log
pretrain,2,2,6950,39695,46645,1.8687,1.8687,0.0,0.0002139,experiments/logs/pretrain_mini.log
pretrain,2,2,7000,39695,46695,2.2704,2.2704,0.0,0.00021347,experiments/logs/pretrain_mini.log
pretrain,2,2,7050,39695,46745,1.6103,1.6103,0.0,0.00021304,experiments/logs/pretrain_mini.log
pretrain,2,2,7100,39695,46795,2.0244,2.0244,0.0,0.00021261,experiments/logs/pretrain_mini.log
pretrain,2,2,7150,39695,46845,1.863,1.863,0.0,0.00021219,experiments/logs/pretrain_mini.log
pretrain,2,2,7200,39695,46895,2.1991,2.1991,0.0,0.00021176,experiments/logs/pretrain_mini.log
pretrain,2,2,7250,39695,46945,1.8733,1.8733,0.0,0.00021133,experiments/logs/pretrain_mini.log
pretrain,2,2,7300,39695,46995,2.1142,2.1142,0.0,0.0002109,experiments/logs/pretrain_mini.log
pretrain,2,2,7350,39695,47045,1.8308,1.8308,0.0,0.00021048,experiments/logs/pretrain_mini.log
pretrain,2,2,7400,39695,47095,1.6847,1.6847,0.0,0.00021005,experiments/logs/pretrain_mini.log
pretrain,2,2,7450,39695,47145,1.6093,1.6093,0.0,0.00020962,experiments/logs/pretrain_mini.log
pretrain,2,2,7500,39695,47195,1.7527,1.7527,0.0,0.0002092,experiments/logs/pretrain_mini.log
pretrain,2,2,7550,39695,47245,1.8022,1.8022,0.0,0.00020877,experiments/logs/pretrain_mini.log
pretrain,2,2,7600,39695,47295,1.6699,1.6699,0.0,0.00020835,experiments/logs/pretrain_mini.log
pretrain,2,2,7650,39695,47345,2.0315,2.0315,0.0,0.00020792,experiments/logs/pretrain_mini.log
pretrain,2,2,7700,39695,47395,1.899,1.899,0.0,0.0002075,experiments/logs/pretrain_mini.log
pretrain,2,2,7750,39695,47445,1.5516,1.5516,0.0,0.00020707,experiments/logs/pretrain_mini.log
pretrain,2,2,7800,39695,47495,1.8066,1.8066,0.0,0.00020665,experiments/logs/pretrain_mini.log
pretrain,2,2,7850,39695,47545,1.9414,1.9414,0.0,0.00020623,experiments/logs/pretrain_mini.log
pretrain,2,2,7900,39695,47595,1.9127,1.9127,0.0,0.0002058,experiments/logs/pretrain_mini.log
pretrain,2,2,7950,39695,47645,1.6999,1.6999,0.0,0.00020538,experiments/logs/pretrain_mini.log
pretrain,2,2,8000,39695,47695,2.0409,2.0409,0.0,0.00020495,experiments/logs/pretrain_mini.log
pretrain,2,2,8050,39695,47745,1.874,1.874,0.0,0.00020453,experiments/logs/pretrain_mini.log
pretrain,2,2,8100,39695,47795,1.6643,1.6643,0.0,0.00020411,experiments/logs/pretrain_mini.log
pretrain,2,2,8150,39695,47845,2.1337,2.1337,0.0,0.00020369,experiments/logs/pretrain_mini.log
pretrain,2,2,8200,39695,47895,2.031,2.031,0.0,0.00020326,experiments/logs/pretrain_mini.log
pretrain,2,2,8250,39695,47945,1.8213,1.8213,0.0,0.00020284,experiments/logs/pretrain_mini.log
pretrain,2,2,8300,39695,47995,2.0684,2.0684,0.0,0.00020242,experiments/logs/pretrain_mini.log
pretrain,2,2,8350,39695,48045,1.8332,1.8332,0.0,0.000202,experiments/logs/pretrain_mini.log
pretrain,2,2,8400,39695,48095,1.9162,1.9162,0.0,0.00020158,experiments/logs/pretrain_mini.log
pretrain,2,2,8450,39695,48145,2.4147,2.4147,0.0,0.00020116,experiments/logs/pretrain_mini.log
pretrain,2,2,8500,39695,48195,1.9756,1.9756,0.0,0.00020074,experiments/logs/pretrain_mini.log
pretrain,2,2,8550,39695,48245,1.8087,1.8087,0.0,0.00020032,experiments/logs/pretrain_mini.log
pretrain,2,2,8600,39695,48295,1.6355,1.6355,0.0,0.0001999,experiments/logs/pretrain_mini.log
pretrain,2,2,8650,39695,48345,1.9953,1.9953,0.0,0.00019948,experiments/logs/pretrain_mini.log
pretrain,2,2,8700,39695,48395,1.5197,1.5197,0.0,0.00019906,experiments/logs/pretrain_mini.log
pretrain,2,2,8750,39695,48445,1.9158,1.9158,0.0,0.00019864,experiments/logs/pretrain_mini.log
pretrain,2,2,8800,39695,48495,1.9464,1.9464,0.0,0.00019822,experiments/logs/pretrain_mini.log
pretrain,2,2,8850,39695,48545,2.1402,2.1402,0.0,0.0001978,experiments/logs/pretrain_mini.log
pretrain,2,2,8900,39695,48595,1.915,1.915,0.0,0.00019739,experiments/logs/pretrain_mini.log
pretrain,2,2,8950,39695,48645,1.9369,1.9369,0.0,0.00019697,experiments/logs/pretrain_mini.log
pretrain,2,2,9000,39695,48695,1.7038,1.7038,0.0,0.00019655,experiments/logs/pretrain_mini.log
pretrain,2,2,9050,39695,48745,1.7442,1.7442,0.0,0.00019613,experiments/logs/pretrain_mini.log
pretrain,2,2,9100,39695,48795,1.8207,1.8207,0.0,0.00019572,experiments/logs/pretrain_mini.log
pretrain,2,2,9150,39695,48845,2.0301,2.0301,0.0,0.0001953,experiments/logs/pretrain_mini.log
pretrain,2,2,9200,39695,48895,1.7269,1.7269,0.0,0.00019488,experiments/logs/pretrain_mini.log
pretrain,2,2,9250,39695,48945,1.8196,1.8196,0.0,0.00019447,experiments/logs/pretrain_mini.log
pretrain,2,2,9300,39695,48995,1.5192,1.5192,0.0,0.00019405,experiments/logs/pretrain_mini.log
pretrain,2,2,9350,39695,49045,1.4183,1.4183,0.0,0.00019364,experiments/logs/pretrain_mini.log
pretrain,2,2,9400,39695,49095,2.3359,2.3359,0.0,0.00019322,experiments/logs/pretrain_mini.log
pretrain,2,2,9450,39695,49145,1.878,1.878,0.0,0.00019281,experiments/logs/pretrain_mini.log
pretrain,2,2,9500,39695,49195,1.8728,1.8728,0.0,0.00019239,experiments/logs/pretrain_mini.log
pretrain,2,2,9550,39695,49245,1.8338,1.8338,0.0,0.00019198,experiments/logs/pretrain_mini.log
pretrain,2,2,9600,39695,49295,2.2868,2.2868,0.0,0.00019157,experiments/logs/pretrain_mini.log
pretrain,2,2,9650,39695,49345,2.0149,2.0149,0.0,0.00019115,experiments/logs/pretrain_mini.log
pretrain,2,2,9700,39695,49395,1.6512,1.6512,0.0,0.00019074,experiments/logs/pretrain_mini.log
pretrain,2,2,9750,39695,49445,1.779,1.779,0.0,0.00019033,experiments/logs/pretrain_mini.log
pretrain,2,2,9800,39695,49495,2.2582,2.2582,0.0,0.00018992,experiments/logs/pretrain_mini.log
pretrain,2,2,9850,39695,49545,1.6653,1.6653,0.0,0.0001895,experiments/logs/pretrain_mini.log
pretrain,2,2,9900,39695,49595,2.1182,2.1182,0.0,0.00018909,experiments/logs/pretrain_mini.log
pretrain,2,2,9950,39695,49645,1.7944,1.7944,0.0,0.00018868,experiments/logs/pretrain_mini.log
pretrain,2,2,10000,39695,49695,2.2186,2.2186,0.0,0.00018827,experiments/logs/pretrain_mini.log
pretrain,2,2,10050,39695,49745,1.846,1.846,0.0,0.00018786,experiments/logs/pretrain_mini.log
pretrain,2,2,10100,39695,49795,1.8154,1.8154,0.0,0.00018745,experiments/logs/pretrain_mini.log
pretrain,2,2,10150,39695,49845,1.7579,1.7579,0.0,0.00018704,experiments/logs/pretrain_mini.log
pretrain,2,2,10200,39695,49895,1.8733,1.8733,0.0,0.00018663,experiments/logs/pretrain_mini.log
pretrain,2,2,10250,39695,49945,1.8846,1.8846,0.0,0.00018622,experiments/logs/pretrain_mini.log
pretrain,2,2,10300,39695,49995,1.8711,1.8711,0.0,0.00018581,experiments/logs/pretrain_mini.log
pretrain,2,2,10350,39695,50045,1.8598,1.8598,0.0,0.0001854,experiments/logs/pretrain_mini.log
pretrain,2,2,10400,39695,50095,2.0232,2.0232,0.0,0.00018499,experiments/logs/pretrain_mini.log
pretrain,2,2,10450,39695,50145,1.995,1.995,0.0,0.00018459,experiments/logs/pretrain_mini.log
pretrain,2,2,10500,39695,50195,2.331,2.331,0.0,0.00018418,experiments/logs/pretrain_mini.log
pretrain,2,2,10550,39695,50245,2.3768,2.3768,0.0,0.00018377,experiments/logs/pretrain_mini.log
pretrain,2,2,10600,39695,50295,1.5517,1.5517,0.0,0.00018336,experiments/logs/pretrain_mini.log
pretrain,2,2,10650,39695,50345,2.1704,2.1704,0.0,0.00018296,experiments/logs/pretrain_mini.log
pretrain,2,2,10700,39695,50395,1.9749,1.9749,0.0,0.00018255,experiments/logs/pretrain_mini.log
pretrain,2,2,10750,39695,50445,1.5059,1.5059,0.0,0.00018215,experiments/logs/pretrain_mini.log
